Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages
71.20,4859.569,805.90,-44,86.36,-,9.062621
71.25,4856.284,806.00,-44,86.36,-,9.062621
71.30,4849.713,806.20,-47.09524,86.36,-,9.062621
71.35,4843.144,806.40,-50.19048,86.36,-,9.062621
71.40,4839.86,806.50,-50.19048,86.36,-,9.062621
71.45,4836.577,806.60,-47.04762,86.36,-,9.062621
71.50,4826.726,806.90,-53.28571,86.36,-,9.062621
71.55,4823.444,807.00,-53.28571,86.36,-,9.062621
71.60,4816.88,807.20,-53.23809,86.36,-,9.062621
71.65,4810.317,807.40,-59.47619,86.36,-,9.062621
71.70,4807.037,807.50,-59.47619,86.36,-,9.062621
71.75,4803.757,807.60,-59.47619,86.36,-,9.062621
71.80,4797.196,807.80,-65.71429,86.36,-,9.062621
71.85,4790.637,808.00,-68.80952,86.36,-,9.062621
71.90,4784.08,808.20,-75.04762,86.36,-,9.062621
71.95,4777.523,808.40,-81.28571,86.36,-,9.062621
72.00,4774.246,808.50,-87.57143,86.36,-,9.062621
72.05,4770.97,808.60,-90.71429,86.36,-,9.062621
72.10,4764.416,808.80,-96.95238,86.36,-,9.062621
72.15,4761.138,808.90,-100.0952,86.36,-,9.062621
72.20,4757.863,809.00,-100.0476,86.36,-,9.062621
72.25,4754.588,809.10,-100,86.36,-,9.062621
72.30,4751.312,809.20,-100,86.36,-,9.062621
72.35,4751.312,809.20,-93.7619,86.36,-,9.062621
72.40,4748.038,809.30,-90.61905,86.36,-,9.062621
72.45,4744.762,809.40,-90.61905,86.36,-,9.062621
72.50,4738.215,809.60,-93.71429,86.36,-,9.062621
72.55,4734.94,809.70,-87.42857,86.36,-,9.062621
72.60,4731.668,809.80,-87.38095,86.36,-,9.062621
72.65,4728.394,809.90,-84.2381,86.36,-,9.062621
72.70,4728.394,809.90,-78,86.36,-,9.062621
72.75,4725.122,810.00,-77.95238,86.36,-,9.062621
72.80,4721.85,810.10,-77.90476,86.36,-,9.062621
72.85,4718.577,810.20,-74.7619,86.36,-,9.062621
72.90,4715.306,810.30,-71.61905,86.36,-,9.062621
72.95,4715.306,810.30,-65.38095,86.36,-,9.062621
73.00,4712.034,810.40,-62.23809,86.36,-,9.062621
73.05,4708.763,810.50,-62.19048,86.36,-,9.062621
73.10,4708.763,810.50,-59.04762,86.36,-,9.062621
73.15,4705.493,810.60,-55.90476,86.36,-,9.062621
73.20,4702.222,810.70,-55.85714,86.36,-,9.062621
73.25,4702.222,810.70,-52.76191,86.36,-,9.062621
73.30,4702.222,810.70,-49.66667,86.36,-,9.062621
73.35,4702.222,810.70,-46.52381,86.36,-,9.062621
73.40,4702.222,810.70,-46.52381,86.36,-,9.062621
73.45,4702.222,810.70,-43.42857,86.36,-,9.062621
73.50,4705.493,810.60,-37.19048,86.18,-,9.043174
73.55,4705.493,810.60,-30.95238,86.18,-,9.043174
73.60,4712.034,810.40,-21.61905,86.18,-,9.043174
73.65,4715.306,810.30,-15.42857,86.18,-,9.043174
73.70,4708.763,810.50,-18.57143,86.18,-,9.043174
73.75,4702.222,810.70,-24.80952,86.18,-,9.043174
73.80,4698.953,810.80,-24.80952,86.18,-,9.043174
73.85,4692.413,811.00,-27.95238,86.18,-,9.043174
73.90,4689.145,811.10,-27.95238,86.18,-,9.043174
73.95,4685.875,811.20,-27.95238,86.18,-,9.043174
74.00,4679.338,811.40,-34.19048,86.18,-,9.043174
74.05,4676.071,811.50,-34.19048,86.18,-,9.043174
74.10,4666.27,811.80,-40.42857,86.18,-,9.043174
74.15,4656.472,812.10,-49.76191,86.18,-,9.043174
74.20,4646.675,812.40,-56,86.18,-,9.043174
74.25,4640.148,812.60,-59.14286,86.18,-,9.043174
74.30,4633.62,812.80,-65.38095,86.18,-,9.043174
74.35,4630.355,812.90,-68.47619,86.18,-,9.043174
74.40,4627.094,813.00,-71.57143,86.18,-,9.043174
74.45,4620.568,813.20,-77.80952,86.18,-,9.043174
74.50,4617.307,813.30,-80.90476,86.18,-,9.043174
74.55,4617.307,813.30,-84,86,-,9.062621
74.60,4614.044,813.40,-87.09524,86,-,9.062621
74.65,4607.524,813.60,-99.52381,86,-,9.062621
74.70,4607.524,813.60,-102.619,86,-,9.062621
74.75,4604.262,813.70,-99.47619,86,-,9.062621
74.80,4601.002,813.80,-96.33334,86,-,9.062621
74.85,4601.002,813.80,-93.2381,86,-,9.062621
74.90,4597.741,813.90,-90.09524,86,-,9.062621
74.95,4594.482,814.00,-90.09524,86,-,9.062621
75.00,4591.224,814.10,-90.09524,86,-,9.062621
75.05,4591.224,814.10,-83.85714,86,-,9.062621
75.10,4587.964,814.20,-83.85714,86,-,9.062621
75.15,4584.706,814.30,-77.61905,86,-,9.062621
75.20,4581.446,814.40,-71.38095,86,-,9.062621
75.25,4578.189,814.50,-65.14286,86,-,9.062621
75.30,4571.674,814.70,-65.09524,86,-,9.062621
75.35,4568.417,814.80,-61.95238,86,-,9.062621
75.40,4561.904,815.00,-65.04762,86,-,9.062621
75.45,4558.649,815.10,-65.04762,86,-,9.062621
75.50,4558.649,815.10,-58.80952,86,-,9.043174
75.55,4555.392,815.20,-58.80952,86,-,9.043174
75.60,4552.137,815.30,-61.90476,86,-,9.043174
75.65,4548.881,815.40,-61.90476,86,-,9.043174
75.70,4548.881,815.40,-55.71429,86,-,9.043174
75.75,4548.881,815.40,-55.71429,86,-,9.043174
75.80,4552.137,815.30,-49.52381,86,-,9.043174
75.85,4555.392,815.20,-43.33333,86,-,9.043174
75.90,4558.649,815.10,-40.23809,86,-,9.043174
75.95,4555.392,815.20,-40.23809,86,-,9.043174
76.00,4555.392,815.20,-37.14286,86,-,9.043174
76.05,4548.881,815.40,-40.23809,86,-,9.043174
76.10,4542.373,815.60,-46.42857,86,-,9.043174
76.15,4532.61,815.90,-52.61905,86,-,9.043174
76.20,4529.358,816.00,-52.61905,86,-,9.043174
76.25,4519.601,816.30,-58.80952,86,-,9.043174
76.30,4516.348,816.40,-58.80952,86,-,9.043174
76.35,4513.097,816.50,-55.71429,86,-,9.043174
76.40,4509.846,816.60,-55.71429,86,-,9.043174
76.45,4509.846,816.60,-49.52381,86,-,9.043174
76.50,4509.846,816.60,-46.42857,86,-,9.043174
76.55,4516.348,816.40,-40.23809,85.82,-,9.062621
76.60,4519.601,816.30,-34.04762,85.82,-,9.062621
76.65,4516.348,816.40,-34.04762,85.82,-,9.062621
76.70,4513.097,816.50,-34.04762,85.82,-,9.062621
76.75,4513.097,816.50,-34.04762,85.82,-,9.062621
76.80,4513.097,816.50,-34.04762,85.82,-,9.062621
76.85,4509.846,816.60,-40.23809,85.82,-,9.062621
76.90,4506.594,816.70,-46.42857,85.82,-,9.062621
76.95,4503.345,816.80,-52.61905,85.82,-,9.062621
77.00,4503.345,816.80,-49.52381,85.82,-,9.062621
77.05,4506.594,816.70,-46.42857,85.82,-,9.062621
77.10,4506.594,816.70,-40.23809,85.82,-,9.062621
77.15,4500.093,816.90,-40.23809,85.82,-,9.062621
77.20,4490.345,817.20,-40.23809,85.82,-,9.062621
77.25,4483.847,817.40,-43.33333,85.82,-,9.062621
77.30,4477.352,817.60,-40.23809,85.82,-,9.062621
77.35,4470.856,817.80,-43.33333,85.82,-,9.062621
77.40,4464.362,818.00,-46.42857,85.82,-,9.062621
77.45,4461.117,818.10,-46.42857,85.82,-,9.062621
77.50,4457.869,818.20,-49.52381,85.82,-,9.082069
77.55,4451.378,818.40,-55.71429,85.82,-,9.082069
77.60,4448.133,818.50,-65,85.82,-,9.082069
77.65,4444.89,818.60,-71.19048,85.82,-,9.082069
77.70,4441.644,818.70,-71.19048,85.82,-,9.082069
77.75,4441.644,818.70,-68.09524,85.82,-,9.082069
77.80,4438.4,818.80,-71.19048,85.82,-,9.082069
77.85,4431.913,819.00,-77.38095,85.82,-,9.082069
77.90,4428.67,819.10,-77.38095,85.82,-,9.082069
77.95,4428.67,819.10,-74.28571,85.82,-,9.082069
78.00,4431.913,819.00,-68.09524,85.82,-,9.082069
78.05,4431.913,819.00,-68.09524,85.82,-,9.082069
78.10,4425.426,819.20,-77.38095,85.82,-,9.082069
78.15,4418.941,819.40,-83.57143,85.82,-,9.082069
78.20,4409.217,819.70,-86.61905,85.82,-,9.082069
78.25,4399.495,820.00,-86.57143,85.82,-,9.082069
78.30,4393.015,820.20,-86.57143,85.82,-,9.082069
78.35,4386.536,820.40,-86.57143,85.82,-,9.082069
78.40,4383.298,820.50,-83.47619,85.82,-,9.082069
78.45,4380.061,820.60,-80.38095,85.82,-,9.082069
78.50,4380.061,820.60,-77.28571,85.82,-,9.082069
78.55,4380.061,820.60,-74.19048,85.64,-,9.062621
78.60,4383.298,820.50,-64.90476,85.64,-,9.062621
78.65,4386.536,820.40,-58.71429,85.64,-,9.062621
78.70,4386.536,820.40,-55.61905,85.64,-,9.062621
78.75,4386.536,820.40,-52.52381,85.64,-,9.062621
78.80,4389.776,820.30,-49.42857,85.64,-,9.062621
78.85,4389.776,820.30,-46.33333,85.64,-,9.062621
78.90,4386.536,820.40,-43.23809,85.64,-,9.062621
78.95,4380.061,820.60,-46.33333,85.64,-,9.062621
79.00,4376.822,820.70,-49.42857,85.64,-,9.062621
79.05,4370.346,820.90,-58.71429,85.64,-,9.062621
79.10,4367.11,821.00,-61.80952,85.64,-,9.062621
79.15,4363.874,821.10,-58.71429,85.64,-,9.062621
79.20,4360.636,821.20,-55.61905,85.64,-,9.062621
79.25,4357.4,821.30,-49.47619,85.64,-,9.062621
79.30,4357.4,821.30,-40.23809,85.64,-,9.062621
79.35,4354.164,821.40,-37.14286,85.64,-,9.062621
79.40,4354.164,821.40,-30.95238,85.64,-,9.062621
79.45,4354.164,821.40,-27.85714,85.64,-,9.062621
79.50,4350.929,821.50,-27.85714,85.64,-,9.043174
79.55,4350.929,821.50,-27.85714,85.64,-,9.043174
79.60,4344.458,821.70,-34,85.64,-,9.043174
79.65,4341.225,821.80,-40.19048,85.64,-,9.043174
79.70,4334.756,822.00,-49.42857,85.64,-,9.043174
79.75,4325.057,822.30,-58.66667,85.64,-,9.043174
79.80,4318.591,822.50,-64.80952,85.64,-,9.043174
79.85,4315.36,822.60,-71,85.64,-,9.043174
79.90,4308.896,822.80,-77.14286,85.64,-,9.043174
79.95,4302.435,823.00,-80.19048,85.64,-,9.043174
80.00,4302.435,823.00,-74,85.64,-,9.043174
80.05,4295.974,823.20,-77.04762,85.64,-,9.043174
80.10,4289.514,823.40,-77,85.64,-,9.043174
80.15,4286.286,823.50,-77,85.64,-,9.043174
80.20,4283.057,823.60,-77,85.64,-,9.043174
80.25,4276.6,823.80,-80.04762,85.64,-,9.043174
80.30,4273.371,823.90,-80.04762,85.64,-,9.043174
80.35,4270.145,824.00,-83.14286,85.64,-,9.043174
80.40,4266.918,824.10,-83.14286,85.64,-,9.043174
80.45,4266.918,824.10,-83.14286,85.64,-,9.043174
80.50,4263.69,824.20,-86.2381,85.64,-,9.043174
80.55,4260.464,824.30,-86.2381,85.64,-,9.062621
80.60,4260.464,824.30,-86.2381,85.64,-,9.062621
80.65,4260.464,824.30,-80.09524,85.64,-,9.062621
80.70,4257.236,824.40,-80.09524,85.64,-,9.062621
80.75,4254.011,824.50,-77.04762,85.64,-,9.062621
80.80,4254.011,824.50,-67.80952,85.64,-,9.062621
80.85,4254.011,824.50,-61.66667,85.64,-,9.062621
80.90,4254.011,824.50,-58.57143,85.64,-,9.062621
80.95,4257.236,824.40,-49.33333,85.64,-,9.062621
81.00,4254.011,824.50,-46.28571,85.64,-,9.062621
81.05,4254.011,824.50,-46.28571,85.64,-,9.062621
81.10,4250.787,824.60,-43.19048,85.64,-,9.062621
81.15,4241.11,824.90,-46.28571,85.64,-,9.062621
81.20,4234.663,825.10,-49.33333,85.64,-,9.062621
81.25,4231.438,825.20,-49.33333,85.64,-,9.062621
81.30,4228.215,825.30,-46.23809,85.64,-,9.062621
81.35,4221.769,825.50,-49.28571,85.64,-,9.062621
81.40,4218.547,825.60,-49.23809,85.64,-,9.062621
81.45,4212.103,825.80,-52.28571,85.64,-,9.062621
81.50,4212.103,825.80,-52.28571,85.46,-,9.043174
81.55,4208.88,825.90,-52.23809,85.46,-,9.043174
81.60,4205.66,826.00,-52.19048,85.46,-,9.043174
81.65,4202.439,826.10,-55.23809,85.46,-,9.043174
81.70,4195.998,826.30,-61.38095,85.46,-,9.043174
81.75,4192.777,826.40,-61.33333,85.46,-,9.043174
81.80,4189.558,826.50,-61.28571,85.46,-,9.043174
81.85,4183.12,826.70,-67.42857,85.46,-,9.043174
81.90,4176.682,826.90,-73.57143,85.46,-,9.043174
81.95,4173.464,827.00,-76.61905,85.46,-,9.043174
82.00,4173.464,827.00,-79.71429,85.46,-,9.043174
82.05,4170.248,827.10,-79.66666,85.46,-,9.043174
82.10,4167.029,827.20,-82.71429,85.46,-,9.043174
82.15,4163.813,827.30,-82.71429,85.46,-,9.043174
82.20,4157.379,827.50,-79.61905,85.46,-,9.043174
82.25,4154.164,827.60,-76.52381,85.46,-,9.043174
82.30,4150.946,827.70,-76.47619,85.46,-,9.043174
82.35,4147.731,827.80,-76.47619,85.46,-,9.043174
82.40,4147.731,827.80,-70.33334,85.46,-,9.043174
82.45,4144.515,827.90,-70.33334,85.46,-,9.043174
82.50,4138.087,828.10,-70.33334,85.46,-,9.043174
82.55,4131.659,828.30,-76.47619,85.46,-,9.062621
82.60,4131.659,828.30,-73.42857,85.46,-,9.062621
82.65,4134.872,828.20,-67.33334,85.46,-,9.062621
82.70,4131.659,828.30,-67.33334,85.46,-,9.062621
82.75,4122.019,828.60,-70.38095,85.46,-,9.062621
82.80,4122.019,828.60,-67.33334,85.46,-,9.062621
82.85,4125.231,828.50,-61.23809,85.46,-,9.062621
82.90,4125.231,828.50,-55.09524,85.46,-,9.062621
82.95,4115.593,828.80,-58.14286,85.46,-,9.062621
83.00,4115.593,828.80,-55.09524,85.46,-,9.062621
83.05,4112.38,828.90,-58.14286,85.46,-,9.062621
83.10,4105.958,829.10,-61.19048,85.46,-,9.062621
83.15,4099.536,829.30,-64.2381,85.46,-,9.062621
83.20,4099.536,829.30,-61.19048,85.46,-,9.062621
83.25,4096.324,829.40,-58.09524,85.46,-,9.062621
83.30,4093.115,829.50,-58.09524,85.46,-,9.062621
83.35,4089.906,829.60,-58.09524,85.46,-,9.062621
83.40,4086.695,829.70,-58.09524,85.46,-,9.062621
83.45,4083.486,829.80,-61.14286,85.46,-,9.062621
83.50,4080.276,829.90,-61.14286,85.46,-,9.062621
83.55,4077.068,830.00,-58.04762,85.46,-,9.062621
83.60,4073.861,830.10,-54.95238,85.46,-,9.062621
83.65,4073.861,830.10,-54.95238,85.46,-,9.062621
83.70,4073.861,830.10,-58,85.46,-,9.062621
83.75,4073.861,830.10,-54.95238,85.46,-,9.062621
83.80,4070.652,830.20,-48.80952,85.46,-,9.062621
83.85,4064.236,830.40,-54.90476,85.46,-,9.062621
83.90,4057.824,830.60,-64.04762,85.46,-,9.062621
83.95,4051.411,830.80,-70.14286,85.46,-,9.062621
84.00,4048.204,830.90,-64,85.46,-,9.062621
84.05,4041.794,831.10,-70.09524,85.46,-,9.062621
84.10,4041.794,831.10,-67.04762,85.46,-,9.062621
84.15,4035.385,831.30,-67.04762,85.46,-,9.062621
84.20,4035.385,831.30,-60.95238,85.46,-,9.062621
84.25,4032.179,831.40,-64,85.46,-,9.062621
84.30,4028.976,831.50,-64,85.46,-,9.062621
84.35,4025.773,831.60,-64,85.46,-,9.062621
84.40,4022.569,831.70,-64,85.46,-,9.062621
84.45,4016.162,831.90,-67.04762,85.46,-,9.062621
84.50,4012.961,832.00,-67.04762,85.46,-,9.062621
84.55,4006.556,832.20,-70.09524,85.28,-,9.062621
84.60,4000.154,832.40,-73.14286,85.28,-,9.062621
84.65,3996.953,832.50,-73.14286,85.28,-,9.062621
84.70,3993.754,832.60,-76.19048,85.28,-,9.062621
84.75,3990.552,832.70,-79.2381,85.28,-,9.062621
84.80,3987.353,832.80,-82.28571,85.28,-,9.062621
84.85,3987.353,832.80,-79.2381,85.28,-,9.062621
84.90,3984.152,832.90,-76.19048,85.28,-,9.062621
84.95,3984.152,832.90,-70.09524,85.28,-,9.062621
85.00,3980.954,833.00,-67.04762,85.28,-,9.062621
85.05,3974.556,833.20,-70.09524,85.28,-,9.062621
85.10,3971.358,833.30,-67.04762,85.28,-,9.062621
85.15,3964.962,833.50,-73.14286,85.28,-,9.062621
85.20,3961.765,833.60,-70.09524,85.28,-,9.062621
85.25,3955.371,833.80,-76.19048,85.28,-,9.062621
85.30,3952.173,833.90,-76.19048,85.28,-,9.062621
85.35,3945.783,834.10,-79.2381,85.28,-,9.062621
85.40,3942.586,834.20,-79.2381,85.28,-,9.062621
85.45,3936.196,834.40,-82.28571,85.28,-,9.062621
85.50,3933.002,834.50,-79.2381,85.28,-,9.082069
85.55,3926.613,834.70,-82.28571,85.28,-,9.082069
85.60,3923.42,834.80,-79.2381,85.28,-,9.082069
85.65,3920.225,834.90,-76.19048,85.28,-,9.082069
85.70,3913.841,835.10,-79.2381,85.28,-,9.082069
85.75,3910.647,835.20,-79.2381,85.28,-,9.082069
85.80,3904.263,835.40,-82.28571,85.28,-,9.082069
85.85,3904.263,835.40,-79.2381,85.28,-,9.082069
85.90,3901.072,835.50,-82.28571,85.28,-,9.082069
85.95,3901.072,835.50,-79.2381,85.28,-,9.082069
86.00,3897.882,835.60,-82.28571,85.28,-,9.082069
86.05,3897.882,835.60,-79.2381,85.28,-,9.082069
86.10,3894.69,835.70,-76.19048,85.28,-,9.082069
86.15,3891.5,835.80,-76.19048,85.28,-,9.082069
86.20,3888.308,835.90,-73.14286,85.28,-,9.082069
86.25,3885.119,836.00,-73.14286,85.28,-,9.082069
86.30,3878.74,836.20,-73.14286,85.28,-,9.082069
86.35,3875.551,836.30,-73.14286,85.28,-,9.082069
86.40,3872.361,836.40,-70.09524,85.28,-,9.082069
86.45,3869.174,836.50,-70.09524,85.28,-,9.082069
86.50,3865.986,836.60,-67.04762,85.28,-,9.082069
86.55,3859.611,836.80,-70.09524,85.1,-,9.062621
86.60,3856.422,836.90,-67.04762,85.1,-,9.062621
86.65,3856.422,836.90,-64,85.1,-,9.062621
86.70,3856.422,836.90,-60.95238,85.1,-,9.062621
86.75,3853.236,837.00,-57.90476,85.1,-,9.062621
86.80,3850.05,837.10,-57.90476,85.1,-,9.062621
86.85,3850.05,837.10,-51.80952,85.1,-,9.062621
86.90,3850.05,837.10,-51.80952,85.1,-,9.062621
86.95,3850.05,837.10,-48.76191,85.1,-,9.062621
87.00,3850.05,837.10,-48.76191,85.1,-,9.062621
87.05,3846.863,837.20,-48.76191,85.1,-,9.062621
87.10,3843.678,837.30,-51.80952,85.1,-,9.062621
87.15,3843.678,837.30,-48.76191,85.1,-,9.062621
87.20,3840.491,837.40,-48.76191,85.1,-,9.062621
87.25,3837.306,837.50,-48.76191,85.1,-,9.062621
87.30,3830.936,837.70,-51.76191,85.1,-,9.062621
87.35,3827.752,837.80,-48.71429,85.1,-,9.062621
87.40,3824.567,837.90,-48.71429,85.1,-,9.062621
87.45,3818.201,838.10,-51.71429,85.1,-,9.062621
87.50,3815.017,838.20,-51.71429,85.1,-,9.062621
87.55,3815.017,838.20,-48.66667,85.1,-,9.062621
87.60,3808.651,838.40,-48.61905,85.1,-,9.062621
87.65,3805.469,838.50,-48.61905,85.1,-,9.062621
87.70,3799.105,838.70,-54.66667,85.1,-,9.062621
87.75,3795.925,838.80,-57.71429,85.1,-,9.062621
87.80,3795.925,838.80,-54.66667,85.1,-,9.062621
87.85,3792.742,838.90,-54.66667,85.1,-,9.062621
87.90,3789.563,839.00,-57.71429,85.1,-,9.062621
87.95,3789.563,839.00,-57.71429,85.1,-,9.062621
88.00,3786.383,839.10,-60.76191,85.1,-,9.062621
88.05,3783.202,839.20,-63.80952,85.1,-,9.062621
88.10,3780.022,839.30,-63.80952,85.1,-,9.062621
88.15,3783.202,839.20,-57.71429,85.1,-,9.062621
88.20,3783.202,839.20,-57.71429,85.1,-,9.062621
88.25,3780.022,839.30,-57.71429,85.1,-,9.062621
88.30,3780.022,839.30,-54.66667,85.1,-,9.062621
88.35,3776.842,839.40,-51.66667,85.1,-,9.062621
88.40,3773.663,839.50,-51.66667,85.1,-,9.062621
88.45,3770.485,839.60,-51.66667,85.1,-,9.062621
88.50,3767.305,839.70,-48.66667,85.1,-,9.062621
88.55,3760.949,839.90,-51.66667,85.1,-,9.062621
88.60,3757.772,840.00,-54.71429,85.1,-,9.062621
88.65,3754.595,840.10,-51.71429,85.1,-,9.062621
88.70,3748.241,840.30,-54.71429,85.1,-,9.062621
88.75,3745.063,840.40,-51.71429,85.1,-,9.062621
88.80,3738.713,840.60,-54.71429,85.1,-,9.062621
88.85,3732.362,840.80,-60.76191,85.1,-,9.062621
88.90,3729.186,840.90,-60.76191,85.1,-,9.062621
88.95,3722.838,841.10,-63.76191,85.1,-,9.062621
89.00,3719.663,841.20,-66.80952,85.1,-,9.062621
89.05,3713.315,841.40,-69.80952,85.1,-,9.062621
89.10,3713.315,841.40,-66.7619,85.1,-,9.062621
89.15,3710.143,841.50,-66.71429,85.1,-,9.062621
89.20,3706.971,841.60,-72.7619,85.1,-,9.062621
89.25,3703.797,841.70,-75.7619,85.1,-,9.062621
89.30,3700.626,841.80,-75.71429,85.1,-,9.062621
89.35,3697.453,841.90,-78.71429,85.1,-,9.062621
89.40,3694.282,842.00,-78.66666,85.1,-,9.062621
89.45,3691.112,842.10,-78.61905,85.1,-,9.062621
89.50,3687.939,842.20,-78.57143,85.1,-,9.062621
89.55,3687.939,842.20,-75.52381,85.1,-,9.062621
89.60,3687.939,842.20,-69.47619,85.1,-,9.062621
89.65,3687.939,842.20,-66.42857,85.1,-,9.062621
89.70,3687.939,842.20,-63.38095,85.1,-,9.062621
89.75,3687.939,842.20,-57.33333,85.1,-,9.062621
89.80,3684.77,842.30,-57.28571,85.1,-,9.062621
89.85,3684.77,842.30,-51.23809,85.1,-,9.062621
89.90,3684.77,842.30,-45.19048,85.1,-,9.062621
89.95,3678.429,842.50,-48.19048,85.1,-,9.062621
90.00,3672.089,842.70,-48.19048,85.1,-,9.062621
90.05,3668.921,842.80,-48.14286,85.1,-,9.062621
90.10,3662.583,843.00,-48.14286,85.1,-,9.062621
90.15,3649.911,843.40,-60.19048,85.1,-,9.062621
90.20,3643.579,843.60,-63.23809,85.1,-,9.062621
90.25,3637.246,843.80,-66.28571,85.1,-,9.062621
90.30,3634.079,843.90,-66.28571,85.1,-,9.062621
90.35,3630.915,844.00,-66.28571,85.1,-,9.062621
90.40,3627.75,844.10,-66.28571,85.1,-,9.062621
90.45,3627.75,844.10,-63.28571,85.1,-,9.062621
90.50,3627.75,844.10,-60.28571,85.1,-,9.062621
90.55,3627.75,844.10,-57.28571,84.92,-,9.062621
90.60,3627.75,844.10,-57.28571,84.92,-,9.062621
90.65,3621.42,844.30,-63.33333,84.92,-,9.062621
90.70,3618.255,844.40,-66.33334,84.92,-,9.062621
90.75,3611.929,844.60,-72.38095,84.92,-,9.062621
90.80,3608.764,844.70,-75.38095,84.92,-,9.062621
90.85,3605.602,844.80,-75.38095,84.92,-,9.062621
90.90,3602.438,844.90,-78.38095,84.92,-,9.062621
90.95,3599.276,845.00,-81.38095,84.92,-,9.062621
91.00,3599.276,845.00,-75.33334,84.92,-,9.062621
91.05,3599.276,845.00,-69.28571,84.92,-,9.062621
91.10,3605.602,844.80,-60.23809,84.92,-,9.062621
91.15,3602.438,844.90,-57.19048,84.92,-,9.062621
91.20,3596.115,845.10,-51.14286,84.92,-,9.062621
91.25,3586.629,845.40,-54.14286,84.92,-,9.062621
91.30,3580.309,845.60,-54.09524,84.92,-,9.062621
91.35,3577.147,845.70,-54.09524,84.92,-,9.062621
91.40,3570.827,845.90,-57.09524,84.92,-,9.062621
91.45,3570.827,845.90,-54.09524,84.92,-,9.062621
91.50,3567.668,846.00,-57.09524,84.92,-,9.062621
91.55,3567.668,846.00,-57.09524,84.92,-,9.062621
91.60,3564.51,846.10,-60.09524,84.92,-,9.062621
91.65,3561.35,846.20,-63.09524,84.92,-,9.062621
91.70,3558.192,846.30,-60.04762,84.92,-,9.062621
91.75,3555.033,846.40,-60.04762,84.92,-,9.062621
91.80,3555.033,846.40,-54,84.92,-,9.062621
91.85,3551.876,846.50,-54,84.92,-,9.062621
91.90,3548.719,846.60,-54,84.92,-,9.062621
91.95,3548.719,846.60,-51,84.92,-,9.062621
92.00,3548.719,846.60,-48,84.92,-,9.062621
92.05,3551.876,846.50,-45,84.92,-,9.062621
92.10,3555.033,846.40,-42,84.92,-,9.062621
92.15,3558.192,846.30,-45.04762,84.92,-,9.062621
92.20,3551.876,846.50,-48.04762,84.92,-,9.062621
92.25,3545.561,846.70,-48.04762,84.92,-,9.062621
92.30,3542.404,846.80,-42,84.92,-,9.062621
92.35,3536.091,847.00,-42,84.92,-,9.062621
92.40,3532.935,847.10,-42,84.92,-,9.062621
92.45,3523.467,847.40,-45,84.92,-,9.062621
92.50,3520.313,847.50,-48,84.92,-,9.062621
92.55,3514.004,847.70,-51,84.74,-,9.062621
92.60,3510.851,847.80,-54,84.74,-,9.062621
92.65,3504.543,848.00,-57,84.74,-,9.062621
92.70,3501.391,848.10,-57,84.74,-,9.062621
92.75,3495.085,848.30,-60,84.74,-,9.062621
92.80,3488.781,848.50,-63,84.74,-,9.062621
92.85,3482.478,848.70,-69,84.74,-,9.062621
92.90,3476.176,848.90,-72,84.74,-,9.062621
92.95,3473.026,849.00,-72,84.74,-,9.062621
93.00,3473.026,849.00,-72,84.74,-,9.062621
93.05,3466.726,849.20,-78,84.74,-,9.062621
93.10,3463.577,849.30,-84,84.74,-,9.062621
93.15,3460.427,849.40,-90,84.74,-,9.062621
93.20,3457.278,849.50,-96,84.74,-,9.062621
93.25,3454.131,849.60,-93,84.74,-,9.062621
93.30,3450.981,849.70,-90,84.74,-,9.062621
93.35,3447.834,849.80,-90,84.74,-,9.062621
93.40,3447.834,849.80,-84,84.74,-,9.062621
93.45,3444.685,849.90,-84,84.74,-,9.062621
93.50,3441.538,850.00,-78,84.74,-,9.062621
93.55,3438.392,850.10,-78,84.74,-,9.062621
93.60,3438.392,850.10,-72,84.74,-,9.062621
93.65,3435.244,850.20,-72,84.74,-,9.062621
93.70,3432.098,850.30,-69,84.74,-,9.062621
93.75,3432.098,850.30,-66,84.74,-,9.062621
93.80,3428.951,850.40,-63,84.74,-,9.062621
93.85,3425.806,850.50,-60,84.74,-,9.062621
93.90,3422.661,850.60,-57,84.74,-,9.062621
93.95,3416.371,850.80,-57,84.74,-,9.062621
94.00,3413.225,850.90,-57,84.74,-,9.062621
94.05,3413.225,850.90,-57,84.74,-,9.062621
94.10,3406.938,851.10,-57,84.74,-,9.062621
94.15,3403.793,851.20,-57,84.74,-,9.062621
94.20,3403.793,851.20,-54,84.74,-,9.062621
94.25,3400.65,851.30,-54,84.74,-,9.062621
94.30,3400.65,851.30,-51,84.74,-,9.062621
94.35,3400.65,851.30,-48,84.74,-,9.062621
94.40,3400.65,851.30,-45,84.74,-,9.062621
94.45,3394.364,851.50,-51,84.74,-,9.062621
94.50,3394.364,851.50,-48,84.74,-,9.062621
94.55,3391.222,851.60,-48,84.56,-,9.062621
94.60,3388.078,851.70,-48,84.56,-,9.062621
94.65,3388.078,851.70,-48,84.56,-,9.062621
94.70,3381.794,851.90,-51,84.56,-,9.062621
94.75,3375.513,852.10,-54,84.56,-,9.062621
94.80,3375.513,852.10,-54,84.56,-,9.062621
94.85,3369.232,852.30,-57,84.56,-,9.062621
94.90,3369.232,852.30,-54,84.56,-,9.062621
94.95,3366.09,852.40,-54,84.56,-,9.062621
